,engine,cycle,op1,op2,op3,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,RUL,RUL_A1,error_A1,RUL_A2,error_A2,RUL_A3,error_A3,RUL_A4,error_A4,RUL_A5,error_A5,RUL_A6,error_A6,RUL_A7,error_A7,RUL_A8,error_A8,RUL_A9,error_A9,RUL_A10,error_A10,RUL_A11,error_A11,RUL_A12,error_A12
1900,54.0,178.0,-0.0011,0.0001,100.0,518.67,642.52,1588.77,1403.58,14.62,21.61,553.68,2388.02,9079.31,1.3,47.52,521.87,2388.02,8167.58,8.4536,0.03,393.0,2388.0,100.0,38.91,23.3806,79.0,59.329837799072266,-20.67016220092773,56.8685302734375,-23.1314697265625,104.27084350585938,24.27084350585937,103.29376983642578,23.29376983642578,104.69454956054688,24.694549560546875,100.93588256835938,20.93588256835937,104.00598907470705,24.00598907470703,113.96271514892578,33.96271514892578,80.51288604736328,0.5128860473632812,70.06997680664062,-9.930023193359377,104.51212310791016,24.51212310791016,109.50233459472656,29.50233459472656
1901,54.0,179.0,0.0003,0.0003,100.0,518.67,642.59,1589.93,1403.59,14.62,21.61,553.7,2388.0,9079.47,1.3,47.38,522.32,2388.03,8157.99,8.4589,0.03,393.0,2388.0,100.0,38.87,23.3978,78.0,61.43767166137695,-17.562328338623047,58.92719650268555,-20.072803497314453,103.91082000732422,24.91082000732422,102.93997192382812,23.939971923828125,104.36002349853516,25.36002349853516,100.67640686035156,21.67640686035156,103.98544311523438,24.98544311523437,113.69567108154295,34.69567108154297,83.22454833984375,4.22454833984375,71.13774108886719,-7.8622589111328125,103.48438262939452,24.48438262939453,108.68598175048828,29.68598175048828
1902,54.0,180.0,0.0017,0.0003,100.0,518.67,642.8,1585.65,1403.98,14.62,21.6,554.31,2388.09,9085.11,1.3,47.54,521.24,2388.01,8163.75,8.4211,0.03,392.0,2388.0,100.0,38.79,23.3622,77.0,64.5266342163086,-13.473365783691406,62.058815002441406,-15.941184997558594,104.07988739013672,26.07988739013672,103.37134552001952,25.37134552001953,104.52400207519533,26.524002075195312,101.01873779296876,23.01873779296875,104.0693359375,26.0693359375,114.32342529296876,36.32342529296875,86.38506317138672,8.385063171386719,74.8539810180664,-3.1460189819335938,104.55136108398438,26.55136108398437,109.35797882080078,31.35797882080078
1903,54.0,181.0,0.0034,-0.0003,100.0,518.67,642.38,1593.9,1408.06,14.62,21.61,553.85,2388.03,9088.42,1.3,47.36,522.01,2388.02,8160.94,8.4866,0.03,393.0,2388.0,100.0,38.7,23.4565,76.0,61.719181060791016,-15.280818939208984,58.82830810546875,-18.17169189453125,103.37503814697266,26.375038146972656,102.52890014648438,25.52890014648437,103.60584259033205,26.60584259033203,100.1187515258789,23.118751525878903,102.9730987548828,25.97309875488281,112.3674545288086,35.367454528808594,83.54816436767578,6.548164367675781,68.03741455078125,-8.96258544921875,102.3092803955078,25.30928039550781,106.5312271118164,29.531227111816406
1904,54.0,182.0,-0.0048,-0.0,100.0,518.67,642.08,1589.32,1406.42,14.62,21.61,554.0,2387.99,9082.71,1.3,47.6,521.77,2388.09,8162.98,8.4483,0.03,393.0,2388.0,100.0,38.88,23.2687,75.0,56.484031677246094,-19.515968322753903,51.55623626708984,-24.44376373291016,102.1766128540039,26.176612854003903,101.5862808227539,25.586280822753903,103.06805419921876,27.06805419921875,97.33728790283205,21.33728790283203,102.30323028564452,26.30323028564453,109.11405181884766,33.114051818847656,77.0787582397461,1.0787582397460938,65.0914306640625,-10.9085693359375,100.51123046875,24.51123046875,103.76404571533205,27.76404571533203
1905,54.0,183.0,0.0009,-0.0005,100.0,518.67,642.36,1592.31,1409.14,14.62,21.61,553.1,2388.09,9079.39,1.3,47.41,520.84,2388.02,8159.96,8.4848,0.03,393.0,2388.0,100.0,38.88,23.2671,74.0,57.26654815673828,-17.73345184326172,52.5572509765625,-22.4427490234375,102.32526397705078,27.32526397705078,101.63166046142578,26.63166046142578,103.00450897216795,28.00450897216797,98.14962768554688,23.149627685546875,101.78326416015624,26.78326416015625,109.6762466430664,34.676246643066406,76.48651885986328,1.4865188598632812,64.08509063720703,-10.914909362792969,100.77195739746094,25.771957397460938,104.52361297607422,29.52361297607422
1906,54.0,184.0,0.0009,0.0003,100.0,518.67,642.61,1587.65,1408.27,14.62,21.61,553.72,2388.03,9077.89,1.3,47.64,521.76,2388.1,8160.18,8.4309,0.03,394.0,2388.0,100.0,38.85,23.3196,73.0,49.31629943847656,-24.68370056152344,44.95927429199219,-29.04072570800781,100.7551040649414,26.755104064941406,99.91920471191406,25.919204711914062,101.76531982421876,27.76531982421875,95.9958038330078,21.99580383300781,100.25640106201172,26.25640106201172,105.89205932617188,31.892059326171875,68.9278793334961,-5.072120666503906,50.334617614746094,-23.665382385253903,97.72134399414062,23.721343994140625,99.9001693725586,25.9001693725586
1907,54.0,185.0,0.0021,-0.0004,100.0,518.67,643.01,1595.92,1406.98,14.62,21.61,553.81,2388.03,9080.16,1.3,47.4,522.23,2388.05,8162.03,8.4115,0.03,394.0,2388.0,100.0,38.89,23.2645,72.0,41.73760223388672,-31.26239776611328,40.91396331787109,-32.086036682128906,100.30740356445312,27.307403564453125,98.95401000976562,25.954010009765625,101.26301574707033,28.263015747070312,94.79332733154295,21.79332733154297,99.13285064697266,26.132850646972656,103.01087951660156,30.01087951660156,61.42951202392578,-11.57048797607422,45.13800048828125,-27.86199951171875,96.12579345703124,23.12579345703125,97.8684310913086,24.8684310913086
1908,54.0,186.0,0.0028,-0.0002,100.0,518.67,643.03,1604.66,1405.07,14.62,21.61,553.6,2388.08,9088.04,1.3,47.54,521.86,2388.05,8160.99,8.4959,0.03,393.0,2388.0,100.0,38.78,23.2269,71.0,45.65668869018555,-26.343311309814453,46.59198760986328,-25.40801239013672,101.46019744873048,29.46019744873047,100.4609375,28.4609375,102.63446044921876,30.63446044921875,96.63514709472656,24.63514709472656,100.58358764648438,28.58358764648437,106.51978302001952,34.51978302001953,62.50731658935547,-9.492683410644531,53.405059814453125,-18.594940185546875,99.58364868164062,27.583648681640625,102.12361145019533,30.123611450195312
1909,54.0,187.0,0.0007,-0.0001,100.0,518.67,642.56,1593.65,1398.96,14.62,21.61,552.76,2388.05,9083.8,1.3,47.55,521.57,2388.05,8163.27,8.4335,0.03,393.0,2388.0,100.0,38.82,23.4252,70.0,37.54298782348633,-33.45701217651367,41.5355110168457,-29.464488983154297,99.15848541259766,28.158485412597656,97.67554473876952,26.67554473876953,100.73933410644533,29.739334106445312,93.81101989746094,22.811019897460938,97.69286346435548,26.69286346435547,101.8132781982422,30.813278198242188,53.32449722290039,-17.67550277709961,45.19792938232422,-25.80207061767578,94.21981811523438,23.21981811523437,96.05101776123048,25.05101776123047
1910,54.0,188.0,-0.0018,-0.0001,100.0,518.67,642.56,1590.17,1403.55,14.62,21.61,553.47,2388.07,9084.69,1.3,47.27,521.69,2388.08,8162.16,8.4287,0.03,392.0,2388.0,100.0,38.91,23.2308,69.0,34.935211181640625,-35.064788818359375,39.79271697998047,-30.20728302001953,98.12545013427734,28.125450134277344,96.76114654541016,26.76114654541016,100.1575164794922,30.157516479492188,92.2947998046875,22.2947998046875,95.70270538330078,25.70270538330078,98.88510131835938,28.88510131835937,52.360721588134766,-17.639278411865234,43.682376861572266,-26.31762313842773,92.35911560058594,22.359115600585938,93.00022888183594,23.000228881835938
1911,54.0,189.0,0.0008,-0.0003,100.0,518.67,642.94,1587.47,1403.43,14.62,21.61,554.14,2388.03,9082.7,1.3,47.4,522.0,2388.06,8166.16,8.4449,0.03,393.0,2388.0,100.0,38.89,23.3841,68.0,49.093482971191406,-19.9065170288086,47.09046173095703,-21.90953826904297,101.0230712890625,32.0230712890625,99.66448211669922,30.66448211669922,102.21221160888672,33.21221160888672,96.1745147705078,27.17451477050781,98.68324279785156,29.68324279785156,105.2714385986328,36.27143859863281,63.99727249145508,-5.002727508544922,53.94757843017578,-15.05242156982422,99.19637298583984,30.196372985839844,101.36797332763672,32.36797332763672
1912,54.0,190.0,-0.0011,0.0001,100.0,518.67,642.5,1589.67,1406.17,14.62,21.61,553.17,2388.06,9091.63,1.3,47.64,521.51,2388.08,8162.75,8.4726,0.03,394.0,2388.0,100.0,38.78,23.2706,67.0,62.49219512939453,-5.507804870605469,57.26850891113281,-10.731491088867188,102.5650405883789,34.565040588378906,101.47494506835938,33.474945068359375,103.56395721435548,35.56395721435547,98.50260925292967,30.502609252929688,101.43693542480467,33.43693542480469,110.3258056640625,42.3258056640625,79.65011596679688,11.650115966796877,67.00569915771484,-0.9943008422851562,102.97399139404295,34.97399139404297,106.22466278076172,38.22466278076172
1913,54.0,191.0,-0.0026,-0.0002,100.0,518.67,642.43,1590.09,1404.74,14.62,21.61,553.44,2388.05,9087.73,1.3,47.58,521.68,2388.05,8164.06,8.4535,0.03,393.0,2388.0,100.0,38.84,23.2742,66.0,52.11859130859375,-14.88140869140625,51.91557693481445,-15.084423065185549,100.66004180908205,33.66004180908203,99.7178955078125,32.7178955078125,102.0127182006836,35.012718200683594,95.83929443359376,28.83929443359375,99.6267318725586,32.626731872558594,106.7560577392578,39.75605773925781,70.22234344482422,3.2223434448242188,57.76323699951172,-9.23676300048828,97.87653350830078,30.87653350830078,100.37528228759766,33.375282287597656
1914,54.0,192.0,-0.0016,0.0001,100.0,518.67,642.44,1592.39,1408.25,14.62,21.61,554.31,2388.05,9087.84,1.3,47.48,521.36,2388.06,8170.32,8.4564,0.03,393.0,2388.0,100.0,38.8,23.3072,65.0,42.68444061279297,-23.31555938720703,43.26063537597656,-22.73936462402344,98.4441146850586,32.444114685058594,97.0289077758789,31.028907775878903,100.23651885986328,34.23651885986328,92.25873565673828,26.25873565673828,96.4741439819336,30.4741439819336,100.39398193359376,34.39398193359375,57.51484298706055,-8.485157012939453,52.05051803588867,-13.949481964111328,92.30203247070312,26.302032470703125,93.72692108154295,27.72692108154297
1915,54.0,193.0,-0.0012,-0.0003,100.0,518.67,643.42,1592.58,1403.39,14.62,21.61,553.69,2388.04,9086.92,1.3,47.44,521.53,2388.08,8165.36,8.4464,0.03,393.0,2388.0,100.0,38.92,23.2317,64.0,45.88983154296875,-19.11016845703125,44.50650024414063,-20.49349975585937,99.4749755859375,34.4749755859375,98.14682006835938,33.146820068359375,100.98246002197266,35.982460021972656,92.9597625732422,27.959762573242188,96.9637222290039,31.963722229003903,101.4718780517578,36.47187805175781,58.66085815429688,-6.339141845703125,55.94796752929688,-9.052032470703123,95.27490997314452,30.27490997314453,96.07193756103516,31.07193756103516
1916,54.0,194.0,0.002,-0.0005,100.0,518.67,643.16,1592.93,1405.97,14.62,21.61,553.69,2388.04,9092.74,1.3,47.51,521.34,2388.05,8167.77,8.4634,0.03,393.0,2388.0,100.0,38.89,23.3434,63.0,45.99591827392578,-18.00408172607422,45.16362380981445,-18.836376190185547,99.0899658203125,35.0899658203125,97.68619537353516,33.68619537353516,100.67972564697266,36.679725646972656,92.45149993896484,28.451499938964844,96.4617691040039,32.461769104003906,100.62254333496094,36.62254333496094,57.07461929321289,-6.925380706787109,54.56684112548828,-9.43315887451172,93.8656997680664,29.865699768066406,95.34464263916016,31.34464263916016
1917,54.0,195.0,-0.0012,-0.0003,100.0,518.67,642.64,1594.47,1408.78,14.62,21.61,553.89,2388.07,9088.16,1.3,47.59,520.91,2388.08,8159.71,8.4262,0.03,393.0,2388.0,100.0,38.88,23.2129,62.0,45.46868133544922,-17.53131866455078,44.54988098144531,-18.450119018554688,98.20267486572266,35.202674865722656,96.5727310180664,33.572731018066406,100.04993438720705,37.04993438720703,90.7814483642578,27.78144836425781,95.5644302368164,32.564430236816406,98.6436004638672,35.64360046386719,56.17000579833984,-6.829994201660156,52.3720588684082,-10.627941131591797,92.9634017944336,29.9634017944336,93.07943725585938,30.07943725585937
1918,54.0,196.0,0.0016,0.0001,100.0,518.67,642.97,1588.71,1414.7,14.62,21.61,553.5,2388.02,9090.39,1.3,47.55,521.19,2388.05,8156.44,8.4304,0.03,393.0,2388.0,100.0,38.8,23.3512,61.0,44.70951843261719,-17.290481567382812,42.009124755859375,-19.990875244140625,97.5530242919922,35.55302429199219,95.55654907226562,33.556549072265625,99.38581848144533,37.38581848144531,90.07318115234376,28.07318115234375,93.70695495605467,31.706954956054688,96.07688903808594,34.07688903808594,55.78147506713867,-6.218524932861328,48.862640380859375,-13.137359619140623,91.5672607421875,29.5672607421875,90.5302963256836,28.5302963256836
1919,54.0,197.0,-0.0004,-0.0003,100.0,518.67,642.99,1590.12,1405.62,14.62,21.61,553.08,2388.04,9092.27,1.3,47.55,521.71,2388.09,8168.86,8.4623,0.03,392.0,2388.0,100.0,38.69,23.3391,60.0,47.288665771484375,-13.711334228515623,43.566741943359375,-17.433258056640625,97.57210540771484,36.57210540771485,95.6313018798828,34.63130187988281,99.66380310058594,38.66380310058594,90.04534912109375,29.04534912109375,93.3523941040039,32.352394104003906,95.47689819335938,34.476898193359375,56.25126266479492,-4.748737335205078,50.42170715332031,-10.578292846679688,91.59666442871094,30.596664428710938,91.00300598144533,30.003005981445312
1920,54.0,198.0,0.0023,-0.0003,100.0,518.67,642.9,1590.87,1412.63,14.62,21.61,553.66,2388.02,9096.75,1.3,47.45,521.32,2388.08,8170.11,8.4266,0.03,395.0,2388.0,100.0,38.78,23.2779,59.0,53.49472427368164,-6.505275726318359,45.906532287597656,-14.093467712402344,97.62078094482422,37.62078094482422,95.08039855957033,35.08039855957031,99.78469848632812,39.784698486328125,90.26506042480467,30.265060424804688,93.25112915039062,33.251129150390625,95.3472900390625,35.3472900390625,64.31282043457031,4.3128204345703125,51.41156768798828,-8.588432312011719,92.24788665771484,32.247886657714844,90.52242279052734,30.522422790527344
1921,54.0,199.0,-0.0026,0.0001,100.0,518.67,643.12,1590.4,1409.22,14.62,21.61,553.34,2388.03,9091.01,1.3,47.5,521.26,2388.05,8170.21,8.4447,0.03,393.0,2388.0,100.0,38.99,23.2359,58.0,48.54680252075195,-10.453197479248049,44.03038787841797,-14.969612121582031,96.25247955322266,37.252479553222656,93.8823699951172,34.88236999511719,98.71453857421876,39.71453857421875,88.04705810546875,29.04705810546875,91.24492645263672,32.24492645263672,91.55224609375,32.55224609375,58.474727630615234,-0.5252723693847656,47.60243988037109,-11.397560119628906,89.81227111816406,30.812271118164062,85.7941665649414,26.794166564941406
1922,54.0,200.0,-0.0024,0.0004,100.0,518.67,642.68,1590.26,1410.77,14.62,21.61,552.22,2388.03,9096.32,1.3,47.4,521.33,2388.06,8165.23,8.4296,0.03,392.0,2388.0,100.0,38.84,23.2173,57.0,46.209716796875,-11.790283203125,42.79256439208984,-15.207435607910156,95.94420623779295,37.94420623779297,93.09709167480467,35.09709167480469,98.61748504638672,40.61748504638672,87.51600646972656,29.51600646972656,90.27291107177734,32.272911071777344,89.79399108886719,31.793991088867188,53.1461296081543,-4.853870391845703,47.411865234375,-10.588134765625,88.22821044921875,30.22821044921875,84.6725082397461,26.672508239746094
1923,54.0,201.0,0.0003,-0.0001,100.0,518.67,642.93,1599.22,1413.82,14.62,21.61,553.48,2388.04,9088.67,1.3,47.64,521.23,2388.13,8168.81,8.4575,0.03,394.0,2388.0,100.0,38.69,23.2093,56.0,49.40812683105469,-7.591873168945312,42.40836334228516,-14.591636657714844,95.63034057617188,38.63034057617188,93.0177764892578,36.01777648925781,98.62994384765624,41.62994384765625,88.02510070800781,31.02510070800781,89.93637084960938,32.936370849609375,89.27633666992188,32.276336669921875,54.18589019775391,-2.8141098022460938,45.10984802246094,-11.890151977539062,89.46583557128906,32.46583557128906,84.57743072509766,27.577430725097656
1924,54.0,202.0,-0.0017,-0.0005,100.0,518.67,642.3,1593.24,1406.89,14.62,21.61,553.01,2388.04,9090.59,1.3,47.56,521.49,2388.06,8166.25,8.4915,0.03,393.0,2388.0,100.0,38.8,23.2904,55.0,33.793052673339844,-22.20694732666016,34.10621643066406,-21.893783569335938,92.6808624267578,36.68086242675781,87.5751953125,31.5751953125,96.1649932861328,40.16499328613281,82.24665069580078,26.24665069580078,84.75690460205078,28.75690460205078,79.76838684082031,23.768386840820312,41.98652267456055,-14.013477325439451,33.474613189697266,-22.52538681030273,82.8625259399414,26.862525939941406,74.79895782470703,18.79895782470703
1925,54.0,203.0,0.0024,-0.0001,100.0,518.67,643.31,1591.71,1409.21,14.62,21.61,553.3,2388.05,9091.31,1.3,47.6,521.58,2388.06,8169.93,8.4493,0.03,395.0,2388.0,100.0,38.79,23.3513,54.0,30.18486595153809,-24.81513404846192,32.71452713012695,-22.285472869873047,91.70950317382812,36.709503173828125,84.99839782714844,29.99839782714844,95.6128158569336,40.6128158569336,78.86637878417969,23.866378784179688,81.91162872314453,26.91162872314453,76.31343078613281,21.31343078613281,40.33797836303711,-14.66202163696289,36.655006408691406,-18.3449935913086,79.02415466308594,24.024154663085938,70.57858276367188,15.578582763671877
1926,54.0,204.0,0.0049,-0.0004,100.0,518.67,642.95,1589.13,1412.56,14.62,21.61,552.55,2388.04,9092.94,1.3,47.56,521.52,2388.03,8169.78,8.3975,0.03,392.0,2388.0,100.0,38.81,23.1431,53.0,39.03376007080078,-14.96623992919922,38.79186630249024,-15.208133697509766,94.17009735107422,40.17009735107422,88.8939208984375,34.8939208984375,97.23001098632812,43.230010986328125,81.4873275756836,27.4873275756836,84.06542205810547,30.06542205810547,81.07915496826172,27.07915496826172,50.12633895874024,-3.8736610412597656,43.69891357421875,-10.30108642578125,82.77723693847656,28.77723693847656,78.44203186035156,24.44203186035156
1927,54.0,205.0,-0.0013,0.0002,100.0,518.67,642.21,1593.81,1412.58,14.62,21.61,552.93,2388.02,9096.7,1.3,47.46,521.9,2388.02,8178.98,8.4708,0.03,392.0,2388.0,100.0,38.62,23.1516,52.0,45.79534912109375,-7.20465087890625,41.81165313720703,-11.188346862792969,93.6904525756836,40.6904525756836,88.61726379394531,35.61726379394531,97.15564727783205,44.15564727783203,82.83756256103516,29.83756256103516,84.06035614013672,31.06035614013672,81.90870666503906,28.908706665039062,55.40401840209961,2.4040184020996094,46.26591491699219,-6.7340850830078125,83.5113754272461,30.511375427246094,78.84244537353516,25.84244537353516
1928,54.0,206.0,0.0001,0.0001,100.0,518.67,642.28,1584.04,1411.97,14.62,21.61,552.97,2388.04,9093.99,1.3,47.67,521.82,2388.1,8170.97,8.4358,0.03,395.0,2388.0,100.0,38.75,23.1888,51.0,49.67355346679688,-2.326446533203125,40.990867614746094,-11.009132385253906,92.75011444091795,40.75011444091797,86.14674377441406,34.14674377441406,96.68075561523438,44.680755615234375,81.359619140625,29.359619140625,83.21710968017578,31.21710968017578,80.21827697753906,28.218276977539062,57.96815490722656,5.9681549072265625,48.84270095825195,-3.157299041748047,84.33961486816406,32.33961486816406,76.70247650146484,24.702476501464844
1929,54.0,207.0,0.001,-0.0005,100.0,518.67,642.67,1596.18,1413.16,14.62,21.61,553.01,2388.1,9097.98,1.3,47.47,521.1,2388.14,8171.14,8.4318,0.03,394.0,2388.0,100.0,38.81,23.2654,50.0,50.29078674316406,-0.7092132568359375,41.422550201416016,-9.577449798583984,92.46875762939452,41.46875762939453,86.0996322631836,35.099632263183594,96.34671783447266,45.346717834472656,79.85087585449219,28.850875854492188,82.3730239868164,31.373023986816406,78.74174499511719,27.741744995117188,58.368988037109375,7.368988037109375,51.43221282958984,0.4322128295898437,81.92283630371094,30.922836303710938,73.96114349365234,22.961143493652344
1930,54.0,208.0,0.0013,-0.0002,100.0,518.67,642.9,1594.94,1415.7,14.62,21.61,552.87,2388.11,9084.56,1.3,47.55,521.48,2388.08,8171.47,8.468,0.03,394.0,2388.0,100.0,38.69,23.2625,49.0,44.6702880859375,-5.3297119140625,37.30680847167969,-12.693191528320312,91.50060272216795,41.50060272216797,84.83311462402344,34.83311462402344,95.7450714111328,45.74507141113281,78.69020080566406,28.690200805664062,80.34800720214844,30.34800720214844,74.8241958618164,24.824195861816406,53.35659790039063,3.356597900390625,44.73726272583008,-5.262737274169922,78.55595397949219,28.555953979492188,69.98616790771484,19.986167907714844
1931,54.0,209.0,-0.0005,0.0003,100.0,518.67,642.86,1590.57,1405.05,14.62,21.61,553.11,2388.08,9095.65,1.3,47.63,521.29,2388.07,8174.88,8.4543,0.03,395.0,2388.0,100.0,38.58,23.1898,48.0,36.426876068115234,-12.573123931884766,30.51861953735352,-18.481380462646484,89.19591522216797,40.19591522216797,79.76811218261719,30.768112182617188,94.0381317138672,45.03813171386719,74.011962890625,25.011962890625,75.50635528564453,26.50635528564453,67.71482849121094,18.714828491210938,46.39831161499024,-2.6016883850097656,38.6246337890625,-10.3753662109375,73.16798400878906,24.167984008789062,62.38449096679688,13.384490966796877
1932,54.0,210.0,-0.0023,0.0004,100.0,518.67,642.7,1597.82,1413.54,14.62,21.61,553.19,2388.09,9097.13,1.3,47.55,520.7,2388.07,8175.08,8.4521,0.03,393.0,2388.0,100.0,38.83,23.2972,47.0,32.90819549560547,-15.091804504394531,27.86857032775879,-20.13142967224121,87.05902862548828,39.05902862548828,74.24406433105469,26.244064331054688,92.57592010498048,44.57592010498047,70.02291870117188,22.022918701171875,70.67325592041016,22.67325592041016,61.204856872558594,13.204856872558594,42.9755973815918,-5.024402618408203,36.80500030517578,-11.19499969482422,69.00422668457031,21.004226684570312,54.67961883544922,6.679618835449219
1933,54.0,211.0,-0.0021,0.0002,100.0,518.67,643.01,1595.22,1414.33,14.62,21.61,552.88,2388.06,9100.53,1.3,47.77,521.28,2388.06,8167.18,8.4404,0.03,393.0,2388.0,100.0,38.67,23.1791,46.0,32.542205810546875,-14.457794189453123,28.3147201538086,-18.685279846191406,86.32135772705078,39.32135772705078,71.62458801269531,24.624588012695312,91.7914581298828,44.79145812988281,68.09217834472656,21.09217834472656,68.15441131591797,21.15441131591797,58.4998664855957,11.499866485595703,42.4605827331543,-4.539417266845703,39.1160888671875,-7.8839111328125,67.68272399902344,20.68272399902344,54.1086540222168,7.108654022216797
1934,54.0,212.0,-0.0009,0.0002,100.0,518.67,643.19,1598.56,1413.03,14.62,21.61,553.48,2388.11,9103.47,1.3,47.61,521.37,2388.1,8173.03,8.4394,0.03,395.0,2388.0,100.0,38.54,23.2135,45.0,32.14125442504883,-13.858745574951172,27.54030990600586,-18.45969009399414,85.18531036376953,39.18531036376953,68.98638153076172,22.98638153076172,91.03651428222656,45.03651428222656,65.52286529541016,19.52286529541016,65.54823303222656,19.54823303222656,56.56730270385742,10.567302703857422,40.52402114868164,-5.475978851318359,35.30620574951172,-10.69379425048828,65.04011535644531,19.040115356445312,53.23157501220703,7.231575012207031
1935,54.0,213.0,-0.0013,0.0004,100.0,518.67,643.32,1599.83,1408.44,14.62,21.61,552.55,2388.05,9093.72,1.3,47.64,520.71,2388.09,8171.96,8.4466,0.03,394.0,2388.0,100.0,38.79,23.2957,44.0,27.662826538085938,-17.337173461914062,23.73122215270996,-21.26877784729004,81.12901306152344,36.12901306152344,61.13212585449219,16.132125854492188,88.67758178710938,43.677581787109375,59.58697891235352,14.586978912353516,59.35410690307617,14.354106903076172,48.646915435791016,3.646915435791016,35.68634033203125,-9.31365966796875,31.958086013793945,-13.041913986206056,57.86426544189453,12.864265441894531,43.85594177246094,-1.1440582275390625
1936,54.0,214.0,0.005,0.0004,100.0,518.67,643.08,1592.65,1418.8,14.62,21.61,552.62,2388.12,9099.9,1.3,47.62,521.03,2388.12,8174.28,8.4448,0.03,395.0,2388.0,100.0,38.63,23.2359,43.0,27.13641166687012,-16.863588333129883,24.519540786743164,-19.48045921325684,78.11649322509766,34.116493225097656,56.98695373535156,12.986953735351562,87.16911315917969,43.16911315917969,56.382591247558594,12.382591247558594,55.05470657348633,11.054706573486328,45.50322341918945,1.5032234191894531,34.09360885620117,-9.906391143798828,30.703266143798828,-13.296733856201172,53.07995223999024,9.079952239990234,41.78585815429688,-2.214141845703125
1937,54.0,215.0,-0.0032,-0.0003,100.0,518.67,642.62,1594.85,1419.14,14.62,21.61,552.76,2388.04,9103.91,1.3,47.72,521.3,2388.08,8180.77,8.4297,0.03,395.0,2388.0,100.0,38.63,23.2884,42.0,24.460941314697266,-18.53905868530273,21.26892852783203,-21.73107147216797,76.58333587646484,33.583335876464844,52.90103149414063,9.901031494140623,85.72895050048828,42.72895050048828,53.36020278930664,10.36020278930664,51.28146743774414,8.28146743774414,42.43558883666992,-0.5644111633300781,31.774213790893555,-11.225786209106444,26.152517318725582,-16.847482681274414,49.711708068847656,6.711708068847656,39.59049224853516,-3.409507751464844
1938,54.0,216.0,0.0007,-0.0004,100.0,518.67,642.38,1602.84,1414.6,14.62,21.61,553.24,2388.09,9105.68,1.3,47.62,520.78,2388.1,8177.3,8.4452,0.03,393.0,2388.0,100.0,38.65,23.1998,41.0,26.064735412597656,-15.935264587402344,22.71331596374512,-19.286684036254883,73.97142791748047,31.97142791748047,49.724098205566406,7.724098205566406,84.76315307617188,42.76315307617188,50.631385803222656,8.631385803222656,47.968563079833984,5.968563079833984,41.44833755493164,-0.5516624450683594,32.51240921020508,-9.487590789794922,30.74867057800293,-11.25132942199707,49.45662307739258,7.456623077392578,38.1718635559082,-3.828136444091797
1939,54.0,217.0,-0.0002,0.0004,100.0,518.67,643.39,1595.79,1420.62,14.62,21.61,552.7,2388.07,9105.49,1.3,47.68,520.64,2388.1,8183.43,8.4669,0.03,392.0,2388.0,100.0,38.61,23.2486,40.0,31.01530647277832,-9.98469352722168,24.67572021484375,-16.32427978515625,73.90641021728516,32.90641021728516,50.23471832275391,9.234718322753906,84.73329162597656,43.73329162597656,51.51514053344727,10.515140533447266,48.34566116333008,7.345661163330078,43.81790542602539,2.81790542602539,35.091121673583984,-5.908878326416016,32.766361236572266,-8.233638763427734,49.377685546875,8.377685546875,40.86134719848633,-0.1386528015136718
1940,54.0,218.0,-0.0,-0.0005,100.0,518.67,643.05,1596.68,1421.33,14.62,21.61,552.07,2388.08,9103.68,1.3,47.79,521.28,2388.03,8175.29,8.4545,0.03,393.0,2388.0,100.0,38.66,23.3336,39.0,25.96162796020508,-14.038372039794922,20.11667251586914,-19.88332748413086,69.38819122314453,29.38819122314453,45.17242431640625,5.17242431640625,81.16412353515625,41.16412353515625,45.18193817138672,5.181938171386719,43.46825408935547,3.4682540893554688,37.68647384643555,-2.313526153564453,30.494871139526367,-9.505128860473633,25.162504196166992,-14.837495803833008,41.14318084716797,1.1431808471679688,34.60833740234375,-5.39166259765625
1941,54.0,219.0,-0.0031,-0.0002,100.0,518.67,642.33,1601.75,1409.63,14.62,21.61,553.22,2388.02,9111.46,1.3,47.54,521.21,2388.09,8180.96,8.4807,0.03,394.0,2388.0,100.0,38.9,23.2256,38.0,25.441375732421875,-13.558624267578123,20.27660751342773,-18.723392486572266,65.82625579833984,26.826255798339844,40.49517059326172,1.4951705932617188,79.18902587890625,40.18902587890625,42.79725646972656,3.7972564697265625,40.95098876953125,1.95098876953125,35.29528045654297,-3.7047195434570312,29.775684356689453,-9.224315643310549,26.16940116882324,-12.830598831176758,37.45966339111328,-1.5403366088867188,32.85346603393555,-6.146533966064453
1942,54.0,220.0,-0.0035,-0.0001,100.0,518.67,642.75,1594.81,1414.54,14.62,21.61,552.57,2388.09,9106.26,1.3,47.63,521.76,2388.08,8183.37,8.4773,0.03,396.0,2388.0,100.0,38.91,23.2725,37.0,39.95486831665039,1.9548683166503904,30.72793197631836,-7.272068023681641,71.51634216308594,33.51634216308594,48.8327522277832,10.832752227783203,82.85506439208984,44.85506439208984,49.8740348815918,11.874034881591797,48.27230072021485,10.272300720214844,46.94399642944336,8.94399642944336,40.20598983764648,2.2059898376464844,38.77341842651367,0.7734184265136719,44.523773193359375,6.523773193359375,44.77506256103516,6.775062561035156
