,values,values_model1,error_model1,values_model2,error_model2
944,666.9398595884487,663.9225689340967,-3.0172906543519957,658.5680999932391,-8.371759595209596
945,807.9434229226331,804.9721761046634,-2.9712468179697,799.5339754360883,-8.409447486544764
946,724.0411659088121,721.1163179059494,-2.9248480028627455,715.5942792921805,-8.44688661663156
947,795.5005888889377,792.6224933674431,-2.878095521494629,787.016514879509,-8.484074009428696
948,636.0695072072,633.238516497468,-2.8309907097319638,627.548500511606,-8.521006695593996
949,800.7806089049284,797.9970739781156,-2.783534926812763,792.2229271922682,-8.557681712660155
950,909.0134767736376,906.277747218326,-2.73572955531165,900.4193806684256,-8.594096105212088
951,904.4188415515816,901.731265550476,-2.68757600110564,895.7885946265191,-8.630246925062579
952,327.88821950417423,325.2491438108372,-2.63907569333702,319.2220882727447,-8.666131231429517
953,971.9728273552545,969.3825972708785,-2.590230084376003,963.2710812641435,-8.701746091110977
954,57.6669963120644,55.125955662282784,-2.541040649781614,48.929907733402544,-8.737088578661854
955,616.4026934321673,613.911184543906,-2.4915088882613645,607.630537655598,-8.77215577656932
956,495.2245577019206,492.7829213802908,-2.441636321629801,486.4176129264924,-8.806944775428235
957,230.476070159513,228.08464566474763,-2.391424494765374,221.6346174853963,-8.84145267411671
958,535.1480485798903,532.8071736043239,-2.3408749755664076,526.2723719999194,-8.8756765799709
959,65.95465970008941,63.664670345183765,-2.289989354905643,57.045046091129365,-8.909613608960044
960,553.7141575902743,551.475388343691,-2.238769246583388,544.7708967044132,-8.94326088586115
961,854.4654418738471,852.2782255865676,-2.1872162872795116,845.488826329414,-8.976615544433116
962,140.97241256290084,138.83708042639677,-2.1353321365040756,131.9627378353099,-9.009674727590948
963,325.35218674087173,323.26906826432486,-2.083118476546872,316.30975115329187,-9.04243558757986
964,631.1232710517997,629.0926940393746,-2.0305770124251694,622.0483757656514,-9.074895286148376
965,359.30127868712947,357.3235692152985,-1.9777094718309627,350.19422769240737,-9.107050994722101
966,415.00302714768236,413.0785095426062,-1.9245176050761756,405.86412725310623,-9.138899894576127
967,338.4508981600203,336.57989497498335,-1.8710031850369546,329.28045898301195,-9.170439177008348
968,482.6698956039609,480.8527275968641,-1.817168007096825,473.4682295604495,-9.201666043511409
969,373.1959537273051,371.4329398382169,-1.7630138890881994,363.96337602136015,-9.232577705944948
970,144.24832324587533,142.53978057464244,-1.708542671232891,134.98515185916807,-9.263171386707256
971,198.81279619867408,197.15903998259287,-1.6537562160812058,189.51935187976747,-9.293444318906609
972,79.24659002326263,77.6479336148127,-1.5986564084499264,69.92319627673025,-9.323393746532375
973,467.6570677191002,466.1138225637414,-1.543245155358818,458.30405079447456,-9.35301692462565
974,845.4039345087339,843.9164101227678,-1.4875243859660259,836.0216233892843,-9.382311119449582
975,90.55108338518903,89.119587333687,-1.4314960515020374,81.13980977652972,-9.411273608659315
976,658.7254975151682,657.3503353899653,-1.3751621252029054,649.2855958336968,-9.439901681471383
977,420.2231604535025,418.9046358512614,-1.318524602241098,410.7549678146695,-9.468192638832988
978,871.381021594737,870.1194360950805,-1.2615854996565758,861.8848778011462,-9.496143793590818
979,363.3135458307191,362.10919897443375,-1.2043468562853263,353.78979336005983,-9.523752470659247
980,694.4433887319533,693.296577999266,-1.1468107326872996,684.8923727247652,-9.551016007188082
981,399.11222653602897,398.02324732495595,-1.088979211073024,389.5342947832985,-9.577931752730478
982,541.9484409878163,540.9175865925874,-1.0308543952288574,532.3439439184069,-9.604497069409376
983,774.9456414423113,773.9732030318704,-0.9724384104408728,765.3149321102267,-9.63070933208462
984,967.8570834494661,966.943350046048,-0.9137334034181777,958.2005175209472,-9.656565928518944
985,134.88744756620684,134.03270602399323,-0.8547415422136169,125.2053833066637,-9.68206425954314
986,529.0970608690453,528.3015958529002,-0.7954650161451582,519.3898591298233,-9.707201739222
987,132.26864238439728,131.53273634868316,-0.7359060357141232,122.53666658937881,-9.73197579501847
988,30.50372014237879,29.82765330985522,-0.6760668325235706,20.747336274420796,-9.756383867957993
989,747.9506202532099,747.3346705940152,-0.6159496591947118,738.1701968404177,-9.780423412792175
990,983.2713188441309,982.7157620548486,-0.5555567892822637,973.4672269459687,-9.804091898162142
991,595.4032831362802,594.908392619091,-0.4948905171891056,585.5758963295194,-9.827386806760728
992,72.43264500451608,71.99869184643754,-0.4339531580785376,62.58233936902083,-9.850305635495246
993,61.72797891165705,61.355231863870316,-0.3727470477867314,51.855133016008644,-9.872845895648403
994,314.54736366780935,314.2360891250765,-0.3112745427328605,304.65235855476953,-9.895005113039815
995,380.8840604283622,380.63452240853366,-0.24953801982854884,370.96727960017586,-9.916780828186347
996,3.866484241020429,3.678944364634279,-0.18753987638615,-6.071686355441391,-9.93817059646182
997,842.682903132499,842.5576206024734,-0.12528253002551537,832.7237311442423,-9.959171988256685
998,468.5797663827802,468.5169979642004,-0.06276841857976478,458.5999837936438,-9.979782589136391
999,995.7076820805172,995.7076820805172,0.0,985.7076820805172,-10.0
